architecture,lane,arm,repeat,width,bytes,in_place,callbacks,ranks,algo,proto,#channels,#warps,kernelVariant
gh200,diagnostic,auto,0,4,2080768,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2097152,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2113536,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2129920,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2146304,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2162688,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2179072,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2195456,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2211840,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2228224,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2244608,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2260992,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2277376,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2293760,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2310144,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2326528,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2342912,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2359296,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2375680,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2392064,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2408448,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2424832,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2441216,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2457600,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2473984,False,44,4,RING,LL,24,16,
gh200,diagnostic,auto,0,4,2490368,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,2506752,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,2523136,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,2539520,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2555904,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2572288,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2588672,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2605056,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2621440,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2637824,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2654208,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,2670592,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,2686976,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,2703360,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,2719744,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,2736128,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,2752512,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,2768896,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,2785280,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,2801664,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,2818048,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,2834432,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,2850816,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,2867200,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,2883584,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,2899968,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2916352,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2932736,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2949120,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2965504,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2981888,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,2998272,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3014656,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3031040,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3047424,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3063808,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3080192,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3096576,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3112960,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3129344,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3145728,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3162112,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,3178496,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,3194880,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,3211264,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,3227648,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,3244032,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,3260416,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3276800,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3293184,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3309568,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3325952,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3342336,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3358720,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3375104,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3391488,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3407872,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3424256,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3440640,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3457024,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3473408,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3489792,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3506176,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3522560,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3538944,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3555328,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,3571712,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,3588096,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,3604480,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,3620864,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3637248,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3653632,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3670016,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3686400,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3702784,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3719168,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3735552,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3751936,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3768320,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3784704,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3801088,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3817472,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3833856,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3850240,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3866624,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3883008,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3899392,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3915776,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3932160,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,3948544,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,3964928,False,44,4,RING,LL128,22,20,
gh200,diagnostic,auto,0,4,3981312,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,3997696,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,4014080,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,4030464,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,4046848,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,4063232,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,4079616,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,4096000,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,4112384,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,4128768,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,4145152,False,44,4,RING,LL128,23,20,
gh200,diagnostic,auto,0,4,4161536,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,4177920,False,44,4,RING,LL128,24,20,
gh200,diagnostic,auto,0,4,4194304,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL,0,2,524288,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,557056,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,589824,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,622592,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,655360,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,688128,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,720896,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,753664,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,786432,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,819200,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,851968,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,884736,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,917504,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,950272,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,983040,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1015808,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1048576,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1081344,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1114112,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1146880,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1179648,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1212416,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1245184,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1277952,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1310720,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1343488,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1376256,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1409024,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1441792,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1474560,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1507328,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1540096,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1572864,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1605632,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1638400,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1671168,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1703936,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1736704,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1769472,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1802240,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1835008,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1867776,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1900544,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1933312,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1966080,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,1998848,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2031616,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2064384,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2097152,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2129920,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2162688,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2195456,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2228224,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2260992,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2293760,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2326528,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2359296,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2392064,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2424832,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2457600,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2490368,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2523136,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2555904,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2588672,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL,0,2,2621440,False,22,2,RING,LL,8,16,
gh200,diagnostic,Ring_LL128,0,2,524288,False,22,2,RING,LL128,8,20,
gh200,diagnostic,Ring_LL128,0,2,557056,False,22,2,RING,LL128,7,20,
gh200,diagnostic,Ring_LL128,0,2,589824,False,22,2,RING,LL128,8,20,
gh200,diagnostic,Ring_LL128,0,2,622592,False,22,2,RING,LL128,8,20,
gh200,diagnostic,Ring_LL128,0,2,655360,False,22,2,RING,LL128,8,20,
gh200,diagnostic,Ring_LL128,0,2,688128,False,22,2,RING,LL128,7,20,
gh200,diagnostic,Ring_LL128,0,2,720896,False,22,2,RING,LL128,8,20,
gh200,diagnostic,Ring_LL128,0,2,753664,False,22,2,RING,LL128,8,20,
gh200,diagnostic,Ring_LL128,0,2,786432,False,22,2,RING,LL128,8,20,
